[segmentationTreeThrust.exe] starting...

MapSMtoCores undefined SM 3.5 is undefined (please update to the latest SDK)!
GPU Device 0: "GeForce GTX 780" with compute capability 3.5

* Building segmentation tree... done in 70636.1 (ms)
* Dumping levels for each tree...

[segmentationTreeThrust.exe] test results...
PASSED

> exiting in 3 seconds: 3...2...1...done!

======== Warning: Metric "branch_efficiency" cannot be found on device 0.
==6568== NVPROF is profiling process 6568, command: segmentationTreeThrust.exe
==6568== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6568== Profiling application: segmentationTreeThrust.exe
==6568== Profiling result:
==6568== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<__int64>>>(unsigned int)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<__int64>>>(unsigned int)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<__int64>>>(unsigned int)",9,"cf_executed","Executed Control-Flow Instructions",12961,217730,112347
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<__int64>>>(unsigned int)",9,"inst_executed","Instructions Executed",77727,1627861,737863
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<__int64>>>(unsigned int)",9,"inst_issued","Instructions Issued",83036,1915793,816973
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::plus<__int64>, thrust::detail::backend::uniform_decomposition<__int64>>>(unsigned int)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"inst_replay_overhead","Instruction Replay Overhead",0.137002,0.213458,0.167515
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"cf_executed","Executed Control-Flow Instructions",597,7996583,1392548
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"inst_executed","Instructions Executed",3650,41710152,8084837
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"inst_issued","Instructions Issued",4382,47958810,9397568
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",76,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"inst_replay_overhead","Instruction Replay Overhead",0.057778,0.567549,0.287079
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"cf_executed","Executed Control-Flow Instructions",238,560518,82261
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"inst_executed","Instructions Executed",1575,3264765,499130
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"inst_issued","Instructions Issued",1666,5117678,745787
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, unsigned int, thrust::plus<unsigned int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>*, unsigned int, unsigned int)",20,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"inst_replay_overhead","Instruction Replay Overhead",0.052698,0.056508,0.054603
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"cf_executed","Executed Control-Flow Instructions",238,238,238
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"inst_executed","Instructions Executed",1575,1575,1575
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"inst_issued","Instructions Issued",1658,1664,1661
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, int*, int*, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int*, int*, int*, int, thrust::plus<int>)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"inst_replay_overhead","Instruction Replay Overhead",0.175562,0.674772,0.393750
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"cf_executed","Executed Control-Flow Instructions",34,39936,6466
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"inst_executed","Instructions Executed",329,278016,44647
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"inst_issued","Instructions Issued",551,326825,52929
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::for_each_n_closure<thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<int, thrust::use_default, thrust::use_default, int>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, unsigned int, thrust::detail::device_unary_transform_functor<thrust::detail::sequence_functor<unsigned int>>>>(int)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_replay_overhead","Instruction Replay Overhead",0.061201,0.173568,0.112025
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"cf_executed","Executed Control-Flow Instructions",96,33224,7160
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_executed","Instructions Executed",855,725032,132039
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_issued","Instructions Issued",909,850874,152574
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::RakingReduction<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
